opponent,game_index,seed,composition,player_id,round,phase,decision_type,category,resource,intent_type,wall_ns,cpu_ns
ai_deterministic,82,920041,HHO,p1,3,build_houses,build_houses,build_houses,,finish_building,137708,138000
ai_deterministic,82,920041,HHO,p3,3,build_houses,build_houses,build_houses,,finish_building,139083,139000
ai_deterministic,82,920041,HHO,p3,3,bureaucracy,bureaucracy,bureaucracy,,run_plants,31167,32000
ai_deterministic,82,920041,HHO,p1,3,bureaucracy,bureaucracy,bureaucracy,,run_plants,46291,46000
ai_deterministic,82,920041,HHO,p1,4,auction,auction_start,later_auction_start,,auction_start,1784333,1785000
ai_deterministic,82,920041,HHO,p3,4,auction,auction_bid,later_auction_bid,,auction_bid,973333,974000
ai_deterministic,82,920041,HHO,p1,4,auction,auction_bid,later_auction_bid,,auction_pass,973542,975000
ai_deterministic,82,920041,HHO,p3,4,auction,auction_bid,later_auction_bid,,auction_bid,968833,969000
ai_deterministic,82,920041,HHO,p3,4,auction,auction_bid,later_auction_bid,,auction_pass,927875,928000
ai_deterministic,82,920041,HHO,p1,4,auction,auction_start,later_auction_start,,auction_pass,1888375,1856000
ai_deterministic,82,920041,HHO,p3,4,auction,auction_start,later_auction_start,,auction_start,1284625,1286000
ai_deterministic,82,920041,HHO,p3,4,buy_resources,buy_resources,resource_plan,coal,buy_resource,440000,440000
ai_deterministic,82,920041,HHO,p1,4,buy_resources,buy_resources,resource_plan,coal,buy_resource,744833,746000
ai_deterministic,82,920041,HHO,p1,4,buy_resources,buy_resources,resource_cached,oil,buy_resource,8959,12000
ai_deterministic,82,920041,HHO,p3,4,build_houses,build_houses,build_houses,,commit_build,257000,257000
ai_deterministic,82,920041,HHO,p3,4,build_houses,build_houses,build_houses,,commit_build,190750,191000
ai_deterministic,82,920041,HHO,p3,4,build_houses,build_houses,build_houses,,finish_building,127500,128000
ai_deterministic,82,920041,HHO,p1,4,build_houses,build_houses,build_houses,,commit_build,262292,262000
ai_deterministic,82,920041,HHO,p1,4,build_houses,build_houses,build_houses,,commit_build,191583,193000
ai_deterministic,82,920041,HHO,p1,4,build_houses,build_houses,build_houses,,finish_building,125250,126000
ai_deterministic,82,920041,HHO,p1,4,bureaucracy,bureaucracy,bureaucracy,,run_plants,36625,38000
ai_deterministic,82,920041,HHO,p3,4,bureaucracy,bureaucracy,bureaucracy,,run_plants,39500,40000
ai_deterministic,82,920041,HHO,p1,5,auction,auction_start,later_auction_start,,auction_start,1558458,1559000
ai_deterministic,82,920041,HHO,p3,5,auction,auction_bid,later_auction_bid,,auction_pass,714250,716000
ai_deterministic,82,920041,HHO,p1,5,auction,auction_bid,later_auction_bid,,auction_pass,704375,705000
ai_deterministic,82,920041,HHO,p1,5,auction,auction_start,later_auction_start,,auction_pass,1474000,1475000
ai_deterministic,82,920041,HHO,p3,5,auction,auction_start,later_auction_start,,auction_pass,1207167,1208000
ai_deterministic,82,920041,HHO,p3,5,buy_resources,buy_resources,resource_plan,coal,buy_resource,671417,673000
ai_deterministic,82,920041,HHO,p1,5,buy_resources,buy_resources,resource_plan,coal,buy_resource,1304042,1305000
ai_deterministic,82,920041,HHO,p1,5,buy_resources,buy_resources,resource_cached,oil,buy_resource,8667,10000
ai_deterministic,82,920041,HHO,p3,5,build_houses,build_houses,build_houses,,commit_build,520375,523000
ai_deterministic,82,920041,HHO,p3,5,build_houses,build_houses,build_houses,,finish_building,121834,123000
ai_deterministic,82,920041,HHO,p1,5,build_houses,build_houses,build_houses,,commit_build,181958,183000
ai_deterministic,82,920041,HHO,p1,5,build_houses,build_houses,build_houses,,finish_building,120250,120000
ai_deterministic,82,920041,HHO,p1,5,bureaucracy,bureaucracy,bureaucracy,,run_plants,57417,58000
ai_deterministic,82,920041,HHO,p3,5,bureaucracy,bureaucracy,bureaucracy,,run_plants,52000,52000
ai_deterministic,82,920041,HHO,p1,6,auction,auction_start,later_auction_start,,auction_start,1217834,1219000
ai_deterministic,82,920041,HHO,p3,6,auction,auction_bid,later_auction_bid,,auction_bid,458916,459000
ai_deterministic,82,920041,HHO,p1,6,auction,auction_bid,later_auction_bid,,auction_pass,473083,474000
ai_deterministic,82,920041,HHO,p3,6,auction,auction_bid,later_auction_bid,,auction_pass,452209,452000
ai_deterministic,82,920041,HHO,p1,6,auction,auction_start,later_auction_start,,auction_start,1199375,1199000
ai_deterministic,82,920041,HHO,p3,6,auction,auction_bid,later_auction_bid,,auction_pass,451292,452000
ai_deterministic,82,920041,HHO,p3,6,auction,auction_start,later_auction_start,,auction_start,999333,999000
ai_deterministic,82,920041,HHO,p3,6,auction,discard_power_plant,discard_power_plant,,discard_power_plant,9375,10000
ai_deterministic,82,920041,HHO,p3,6,buy_resources,buy_resources,resource_plan,garbage,buy_resource,396250,396000
ai_deterministic,82,920041,HHO,p1,6,buy_resources,buy_resources,resource_plan,coal,buy_resource,1230917,1217000
ai_deterministic,82,920041,HHO,p1,6,buy_resources,buy_resources,resource_cached,oil,buy_resource,9875,10000
ai_deterministic,82,920041,HHO,p3,6,build_houses,build_houses,build_houses,,commit_build,166417,170000
ai_deterministic,82,920041,HHO,p3,6,build_houses,build_houses,build_houses,,finish_building,131500,132000
ai_deterministic,82,920041,HHO,p1,6,build_houses,build_houses,build_houses,,commit_build,170125,170000
ai_deterministic,82,920041,HHO,p1,6,build_houses,build_houses,build_houses,,finish_building,105833,106000
ai_deterministic,82,920041,HHO,p1,6,bureaucracy,bureaucracy,bureaucracy,,run_plants,50417,51000
ai_deterministic,82,920041,HHO,p3,6,bureaucracy,bureaucracy,bureaucracy,,run_plants,53542,53000
ai_deterministic,82,920041,HHO,p3,7,auction,auction_start,later_auction_start,,auction_start,2012834,2014000
ai_deterministic,82,920041,HHO,p1,7,auction,auction_bid,later_auction_bid,,auction_pass,1088625,1089000
ai_deterministic,82,920041,HHO,p3,7,auction,auction_bid,later_auction_bid,,auction_bid,1178167,1178000
ai_deterministic,82,920041,HHO,p3,7,auction,discard_power_plant,discard_power_plant,,discard_power_plant,9333,10000
ai_deterministic,82,920041,HHO,p1,7,auction,auction_start,later_auction_start,,auction_start,1833833,1835000
ai_deterministic,82,920041,HHO,p1,7,auction,auction_bid,later_auction_bid,,auction_bid,1084833,1086000
ai_deterministic,82,920041,HHO,p1,7,auction,discard_power_plant,discard_power_plant,,discard_power_plant,11250,12000
ai_deterministic,82,920041,HHO,p1,7,buy_resources,buy_resources,resource_plan,coal,buy_resource,1379500,1383000
ai_deterministic,82,920041,HHO,p1,7,buy_resources,buy_resources,resource_cached,oil,buy_resource,9167,12000
ai_deterministic,82,920041,HHO,p3,7,buy_resources,buy_resources,resource_plan,coal,buy_resource,790167,759000
ai_deterministic,82,920041,HHO,p3,7,buy_resources,buy_resources,resource_cached,garbage,buy_resource,10584,15000
ai_deterministic,82,920041,HHO,p1,7,build_houses,build_houses,build_houses,,commit_build,327583,330000
ai_deterministic,82,920041,HHO,p1,7,build_houses,build_houses,build_houses,,commit_build,253416,255000
ai_deterministic,82,920041,HHO,p1,7,build_houses,build_houses,build_houses,,commit_build,200042,201000
ai_deterministic,82,920041,HHO,p1,7,build_houses,build_houses,build_houses,,finish_building,124458,125000
ai_deterministic,82,920041,HHO,p3,7,build_houses,build_houses,build_houses,,commit_build,260209,260000
ai_deterministic,82,920041,HHO,p3,7,build_houses,build_houses,build_houses,,commit_build,193208,194000
ai_deterministic,82,920041,HHO,p3,7,build_houses,build_houses,build_houses,,finish_building,121875,122000
ai_deterministic,82,920041,HHO,p3,7,bureaucracy,bureaucracy,bureaucracy,,run_plants,58167,58000
ai_deterministic,82,920041,HHO,p1,7,bureaucracy,bureaucracy,bureaucracy,,run_plants,57166,58000
ai_deterministic,82,920041,HHO,p1,8,auction,auction_start,later_auction_start,,auction_pass,1688292,1689000
ai_deterministic,82,920041,HHO,p3,8,auction,auction_start,later_auction_start,,auction_pass,1550250,1551000
ai_deterministic,82,920041,HHO,p3,8,buy_resources,buy_resources,resource_plan,coal,buy_resource,1241000,1241000
ai_deterministic,82,920041,HHO,p3,8,buy_resources,buy_resources,resource_cached,garbage,buy_resource,8917,9000
ai_deterministic,82,920041,HHO,p1,8,buy_resources,buy_resources,resource_plan,coal,buy_resource,1955167,1955000
ai_deterministic,82,920041,HHO,p1,8,buy_resources,buy_resources,resource_cached,oil,buy_resource,8958,9000
ai_deterministic,82,920041,HHO,p3,8,build_houses,build_houses,build_houses,,commit_build,313875,317000
ai_deterministic,82,920041,HHO,p3,8,build_houses,build_houses,build_houses,,finish_building,248000,249000
ai_deterministic,82,920041,HHO,p1,8,build_houses,build_houses,build_houses,,commit_build,444666,417000
ai_deterministic,82,920041,HHO,p1,8,build_houses,build_houses,build_houses,,commit_build,235333,237000
ai_deterministic,82,920041,HHO,p1,8,build_houses,build_houses,build_houses,,commit_build,183375,184000
ai_deterministic,82,920041,HHO,p1,8,build_houses,build_houses,build_houses,,finish_building,118167,119000
ai_deterministic,82,920041,HHO,p1,8,bureaucracy,bureaucracy,bureaucracy,,run_plants,80500,82000
ai_deterministic,82,920041,HHO,p3,8,bureaucracy,bureaucracy,bureaucracy,,run_plants,48000,49000
ai_deterministic,82,920041,HHO,p1,9,auction,auction_start,later_auction_start,,auction_pass,1518584,1520000
ai_deterministic,82,920041,HHO,p3,9,auction,auction_start,later_auction_start,,auction_start,1336750,1338000
ai_deterministic,82,920041,HHO,p3,9,auction,auction_bid,later_auction_bid,,auction_bid,548250,549000
ai_deterministic,82,920041,HHO,p3,9,auction,discard_power_plant,discard_power_plant,,discard_power_plant,10334,10000
ai_deterministic,82,920041,HHO,p3,9,buy_resources,buy_resources,resource_plan,oil,buy_resource,1520875,1521000
ai_deterministic,82,920041,HHO,p3,9,buy_resources,buy_resources,resource_cached,garbage,buy_resource,9167,10000
ai_deterministic,82,920041,HHO,p1,9,buy_resources,buy_resources,resource_plan,coal,buy_resource,784791,785000
ai_deterministic,82,920041,HHO,p3,9,build_houses,build_houses,build_houses,,commit_build,327916,329000
ai_deterministic,82,920041,HHO,p3,9,build_houses,build_houses,build_houses,,commit_build,251541,252000
ai_deterministic,82,920041,HHO,p3,9,build_houses,build_houses,build_houses,,finish_building,183541,185000
ai_deterministic,82,920041,HHO,p1,9,build_houses,build_houses,build_houses,,commit_build,313875,314000
ai_deterministic,82,920041,HHO,p1,9,build_houses,build_houses,build_houses,,commit_build,246625,247000
ai_deterministic,82,920041,HHO,p1,9,build_houses,build_houses,build_houses,,commit_build,187500,188000
ai_deterministic,82,920041,HHO,p1,9,build_houses,build_houses,build_houses,,finish_building,126750,128000
ai_deterministic,82,920041,HHO,p1,9,bureaucracy,bureaucracy,bureaucracy,,run_plants,56916,58000
ai_deterministic,82,920041,HHO,p3,9,bureaucracy,bureaucracy,bureaucracy,,run_plants,54333,55000
ai_deterministic,82,920041,HHO,p1,10,auction,auction_start,later_auction_start,,auction_start,1972625,1932000
ai_deterministic,82,920041,HHO,p3,10,auction,auction_bid,later_auction_bid,,auction_pass,706917,709000
ai_deterministic,82,920041,HHO,p1,10,auction,auction_bid,later_auction_bid,,auction_bid,537042,537000
ai_deterministic,82,920041,HHO,p1,10,auction,discard_power_plant,discard_power_plant,,discard_power_plant,11125,11000
ai_deterministic,82,920041,HHO,p3,10,auction,auction_bid,later_auction_bid,,auction_bid,766375,767000
ai_deterministic,82,920041,HHO,p3,10,auction,auction_bid,later_auction_bid,,auction_pass,725708,727000
ai_deterministic,82,920041,HHO,p3,10,auction,auction_start,later_auction_start,,auction_start,1338958,1340000
ai_deterministic,82,920041,HHO,p3,10,auction,discard_power_plant,discard_power_plant,,discard_power_plant,9833,10000
ai_deterministic,82,920041,HHO,p3,10,buy_resources,buy_resources,resource_plan,oil,buy_resource,666500,667000
ai_deterministic,82,920041,HHO,p3,10,buy_resources,buy_resources,resource_cached,uranium,buy_resource,7917,8000
ai_deterministic,82,920041,HHO,p1,10,buy_resources,buy_resources,resource_plan,coal,buy_resource,852208,852000
ai_deterministic,82,920041,HHO,p1,10,buy_resources,buy_resources,resource_cached,oil,buy_resource,8750,10000
ai_deterministic,82,920041,HHO,p3,10,build_houses,build_houses,build_houses,,commit_build,326500,327000
ai_deterministic,82,920041,HHO,p3,10,build_houses,build_houses,build_houses,,commit_build,238667,239000
ai_deterministic,82,920041,HHO,p3,10,build_houses,build_houses,build_houses,,finish_building,185417,186000
ai_deterministic,82,920041,HHO,p1,10,build_houses,build_houses,build_houses,,commit_build,234125,237000
ai_deterministic,82,920041,HHO,p1,10,build_houses,build_houses,build_houses,,commit_build,176625,178000
ai_deterministic,82,920041,HHO,p1,10,build_houses,build_houses,build_houses,,finish_building,122208,125000
ai_deterministic,82,920041,HHO,p1,10,bureaucracy,bureaucracy,bureaucracy,,run_plants,73208,73000
ai_deterministic,82,920041,HHO,p3,10,bureaucracy,bureaucracy,bureaucracy,,run_plants,49458,49000
ai_deterministic,83,920042,HOO,p3,1,auction,auction_bid,opening_auction_bid,,auction_bid,21250,22000
ai_deterministic,83,920042,HOO,p3,1,auction,auction_bid,opening_auction_bid,,auction_pass,15459,16000
ai_deterministic,83,920042,HOO,p3,1,auction,auction_bid,opening_auction_bid,,auction_bid,15459,19000
ai_deterministic,83,920042,HOO,p3,1,auction,auction_bid,opening_auction_bid,,auction_pass,29000,29000
ai_deterministic,83,920042,HOO,p3,1,auction,auction_start,opening_auction_start,,auction_start,38708,40000
ai_deterministic,83,920042,HOO,p3,1,buy_resources,buy_resources,resource_plan,coal,buy_resource,405750,406000
ai_deterministic,83,920042,HOO,p3,1,build_houses,build_houses,build_houses,,commit_build,280333,284000
ai_deterministic,83,920042,HOO,p3,1,build_houses,build_houses,build_houses,,commit_build,322250,324000
ai_deterministic,83,920042,HOO,p3,1,build_houses,build_houses,build_houses,,finish_building,143708,144000
ai_deterministic,83,920042,HOO,p3,1,bureaucracy,bureaucracy,bureaucracy,,run_plants,21875,25000
ai_deterministic,83,920042,HOO,p3,2,auction,auction_start,later_auction_start,,auction_start,1910500,1913000
ai_deterministic,83,920042,HOO,p3,2,auction,auction_bid,later_auction_bid,,auction_pass,1145542,1146000
ai_deterministic,83,920042,HOO,p3,2,auction,auction_start,later_auction_start,,auction_start,1933625,1934000
ai_deterministic,83,920042,HOO,p3,2,auction,auction_bid,later_auction_bid,,auction_pass,1177917,1179000
ai_deterministic,83,920042,HOO,p3,2,auction,auction_start,later_auction_start,,auction_start,1710667,1712000
ai_deterministic,83,920042,HOO,p3,2,buy_resources,buy_resources,resource_plan,coal,buy_resource,723875,727000
ai_deterministic,83,920042,HOO,p3,2,buy_resources,buy_resources,resource_cached,oil,buy_resource,8500,12000
ai_deterministic,83,920042,HOO,p3,2,build_houses,build_houses,build_houses,,commit_build,203792,204000
ai_deterministic,83,920042,HOO,p3,2,build_houses,build_houses,build_houses,,finish_building,139334,142000
ai_deterministic,83,920042,HOO,p3,2,bureaucracy,bureaucracy,bureaucracy,,run_plants,31334,31000
ai_deterministic,83,920042,HOO,p3,3,auction,auction_start,later_auction_start,,auction_start,1862916,1863000
ai_deterministic,83,920042,HOO,p3,3,auction,auction_bid,later_auction_bid,,auction_bid,1044083,1044000
ai_deterministic,83,920042,HOO,p3,3,auction,auction_bid,later_auction_bid,,auction_pass,1048666,1049000
ai_deterministic,83,920042,HOO,p3,3,auction,auction_start,later_auction_start,,auction_pass,1838500,1840000
ai_deterministic,83,920042,HOO,p3,3,buy_resources,buy_resources,resource_plan,coal,buy_resource,525750,526000
ai_deterministic,83,920042,HOO,p3,3,buy_resources,buy_resources,resource_cached,oil,buy_resource,8334,8000
ai_deterministic,83,920042,HOO,p3,3,build_houses,build_houses,build_houses,,commit_build,270584,271000
ai_deterministic,83,920042,HOO,p3,3,build_houses,build_houses,build_houses,,commit_build,197375,197000
ai_deterministic,83,920042,HOO,p3,3,build_houses,build_houses,build_houses,,finish_building,138458,140000
ai_deterministic,83,920042,HOO,p3,3,bureaucracy,bureaucracy,bureaucracy,,run_plants,35500,36000
ai_deterministic,83,920042,HOO,p3,4,auction,auction_start,later_auction_start,,auction_start,1644708,1645000
ai_deterministic,83,920042,HOO,p3,4,auction,auction_bid,later_auction_bid,,auction_pass,879125,882000
ai_deterministic,83,920042,HOO,p3,4,auction,auction_start,later_auction_start,,auction_start,1648042,1649000
ai_deterministic,83,920042,HOO,p3,4,auction,auction_bid,later_auction_bid,,auction_pass,830917,832000
ai_deterministic,83,920042,HOO,p3,4,auction,auction_start,later_auction_start,,auction_start,1442000,1443000
